"Timestamp  in Local time"	"Soil Moisture ID: 2662[%VWC] @2359-1 MS:Sensor is not configured"	"Soil Moisture ID: 2665[%VWC] @2360-1 MS:Sensor is not configured"	"Soil Moisture ID: 2663[%VWC] @2361-1 MS:Sensor is not configured"	"Soil Moisture ID: 2658[%VWC] @2363-1 MS:Sensor is not configured"	"Soil Moisture ID: 2647[%VWC] @2364-1 MS:Sensor is not configured"	"Soil Moisture ID: 2649[%VWC] @2366-1 MS:Sensor is not configured"	"Soil Moisture ID: 2648[%VWC] @2367-3 MS:Sensor is not configured"	"Soil Moisture ID: 2654[%VWC] @2369-1 MS:Sensor is not configured"	"Soil Moisture ID: 2656[%VWC] @2370-3 MS:Sensor is not configured"	"Soil Moisture ID: 2653[%VWC] @2371-1 MS:Sensor is not configured"	"Soil Moisture ID: 2645[%VWC] @2373-3 MS:Sensor is not configured"	"Soil Moisture ID: 2644[%VWC] @2374-1 MS:Sensor is not configured"	"Soil Moisture ID: 2661[%VWC] @2375-1 MS:Sensor is not configured"	"Soil Moisture ID: 2666[%VWC] @2376-1 MS:Sensor is not configured"	"Soil Moisture ID: 2655[%VWC] @2379-1 MS:Sensor is not configured"	"Soil Moisture ID: 2650[%VWC] @2380-1 MS:Sensor is not configured"
"2023-12-22 00:05:17"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.30"
"2023-12-22 00:05:44"	""	""	""	""	""	""	""	""	""	""	""	""	"3.64"	""	""	""
"2023-12-22 00:06:07"	""	"5.89"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:06:21"	"8.91"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:06:27"	""	""	""	""	""	""	""	""	""	""	"3.59"	""	""	""	""	""
"2023-12-22 00:06:50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.84"	""
"2023-12-22 00:06:59"	""	""	""	"4.05"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:07:19"	""	""	""	""	""	""	""	""	""	"3.54"	""	""	""	""	""	""
"2023-12-22 00:07:33"	""	""	"4.74"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:07:34"	""	""	""	""	""	""	""	""	"6.62"	""	""	""	""	""	""	""
"2023-12-22 00:07:41"	""	""	""	""	""	"5.49"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:08:25"	""	""	""	""	""	""	""	"6.13"	""	""	""	""	""	""	""	""
"2023-12-22 00:09:29"	""	""	""	""	""	""	"6.57"	""	""	""	""	""	""	""	""	""
"2023-12-22 00:09:31"	""	""	""	""	""	""	""	""	""	""	""	"6.18"	""	""	""	""
"2023-12-22 00:09:56"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.76"	""	""
"2023-12-22 00:10:19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.27"
"2023-12-22 00:10:44"	""	""	""	""	""	""	""	""	""	""	""	""	"3.61"	""	""	""
"2023-12-22 00:11:09"	""	"5.89"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:11:21"	"8.84"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:11:27"	""	""	""	""	""	""	""	""	""	""	"3.61"	""	""	""	""	""
"2023-12-22 00:11:50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.94"	""
"2023-12-22 00:11:59"	""	""	""	"4.08"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:12:19"	""	""	""	""	""	""	""	""	""	"3.52"	""	""	""	""	""	""
"2023-12-22 00:12:33"	""	""	"4.81"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:12:34"	""	""	""	""	""	""	""	""	"6.62"	""	""	""	""	""	""	""
"2023-12-22 00:12:41"	""	""	""	""	""	"5.52"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:13:25"	""	""	""	""	""	""	""	"6.08"	""	""	""	""	""	""	""	""
"2023-12-22 00:14:29"	""	""	""	""	""	""	"6.52"	""	""	""	""	""	""	""	""	""
"2023-12-22 00:14:31"	""	""	""	""	""	""	""	""	""	""	""	"6.18"	""	""	""	""
"2023-12-22 00:14:56"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.71"	""	""
"2023-12-22 00:15:19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.27"
"2023-12-22 00:15:44"	""	""	""	""	""	""	""	""	""	""	""	""	"3.64"	""	""	""
"2023-12-22 00:16:09"	""	"5.89"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:16:21"	"8.84"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:16:27"	""	""	""	""	""	""	""	""	""	""	"3.59"	""	""	""	""	""
"2023-12-22 00:16:50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.09"	""
"2023-12-22 00:16:59"	""	""	""	"4.08"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:17:19"	""	""	""	""	""	""	""	""	""	"3.52"	""	""	""	""	""	""
"2023-12-22 00:17:33"	""	""	"4.76"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:17:34"	""	""	""	""	""	""	""	""	"6.67"	""	""	""	""	""	""	""
"2023-12-22 00:17:41"	""	""	""	""	""	"5.42"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:18:26"	""	""	""	""	""	""	""	"6.01"	""	""	""	""	""	""	""	""
"2023-12-22 00:19:29"	""	""	""	""	""	""	"6.50"	""	""	""	""	""	""	""	""	""
"2023-12-22 00:19:31"	""	""	""	""	""	""	""	""	""	""	""	"6.18"	""	""	""	""
"2023-12-22 00:19:56"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.71"	""	""
"2023-12-22 00:20:19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.27"
"2023-12-22 00:20:44"	""	""	""	""	""	""	""	""	""	""	""	""	"3.64"	""	""	""
"2023-12-22 00:21:09"	""	"6.01"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:21:21"	"8.84"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:21:27"	""	""	""	""	""	""	""	""	""	""	"3.52"	""	""	""	""	""
"2023-12-22 00:21:50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.09"	""
"2023-12-22 00:21:59"	""	""	""	"4.05"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:22:19"	""	""	""	""	""	""	""	""	""	"3.54"	""	""	""	""	""	""
"2023-12-22 00:22:33"	""	""	"4.76"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:22:34"	""	""	""	""	""	""	""	""	"6.52"	""	""	""	""	""	""	""
"2023-12-22 00:22:41"	""	""	""	""	""	"5.52"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:23:26"	""	""	""	""	""	""	""	"6.06"	""	""	""	""	""	""	""	""
"2023-12-22 00:24:29"	""	""	""	""	""	""	"6.57"	""	""	""	""	""	""	""	""	""
"2023-12-22 00:24:31"	""	""	""	""	""	""	""	""	""	""	""	"6.18"	""	""	""	""
"2023-12-22 00:24:56"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.64"	""	""
"2023-12-22 00:25:19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.35"
"2023-12-22 00:25:44"	""	""	""	""	""	""	""	""	""	""	""	""	"3.64"	""	""	""
"2023-12-22 00:26:09"	""	"5.93"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:26:21"	"8.84"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:26:27"	""	""	""	""	""	""	""	""	""	""	"3.44"	""	""	""	""	""
"2023-12-22 00:26:50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.09"	""
"2023-12-22 00:26:59"	""	""	""	"4.08"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:27:19"	""	""	""	""	""	""	""	""	""	"3.52"	""	""	""	""	""	""
"2023-12-22 00:27:33"	""	""	"4.74"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:27:34"	""	""	""	""	""	""	""	""	"6.57"	""	""	""	""	""	""	""
"2023-12-22 00:27:41"	""	""	""	""	""	"5.52"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:28:26"	""	""	""	""	""	""	""	"6.06"	""	""	""	""	""	""	""	""
"2023-12-22 00:29:29"	""	""	""	""	""	""	"6.57"	""	""	""	""	""	""	""	""	""
"2023-12-22 00:29:31"	""	""	""	""	""	""	""	""	""	""	""	"6.18"	""	""	""	""
"2023-12-22 00:29:56"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.64"	""	""
"2023-12-22 00:30:19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.37"
"2023-12-22 00:30:44"	""	""	""	""	""	""	""	""	""	""	""	""	"3.64"	""	""	""
"2023-12-22 00:31:09"	""	"5.93"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:31:21"	"8.84"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:31:27"	""	""	""	""	""	""	""	""	""	""	"3.44"	""	""	""	""	""
"2023-12-22 00:31:50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.09"	""
"2023-12-22 00:31:59"	""	""	""	"4.08"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:32:19"	""	""	""	""	""	""	""	""	""	"3.54"	""	""	""	""	""	""
"2023-12-22 00:32:33"	""	""	"4.74"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:32:34"	""	""	""	""	""	""	""	""	"6.62"	""	""	""	""	""	""	""
"2023-12-22 00:32:41"	""	""	""	""	""	"5.49"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:33:26"	""	""	""	""	""	""	""	"6.01"	""	""	""	""	""	""	""	""
"2023-12-22 00:34:29"	""	""	""	""	""	""	"6.52"	""	""	""	""	""	""	""	""	""
"2023-12-22 00:34:31"	""	""	""	""	""	""	""	""	""	""	""	"6.18"	""	""	""	""
"2023-12-22 00:34:56"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.64"	""	""
"2023-12-22 00:35:19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.27"
"2023-12-22 00:35:44"	""	""	""	""	""	""	""	""	""	""	""	""	"3.64"	""	""	""
"2023-12-22 00:36:09"	""	"5.89"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:36:21"	"8.84"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:36:27"	""	""	""	""	""	""	""	""	""	""	"3.44"	""	""	""	""	""
"2023-12-22 00:36:50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.09"	""
"2023-12-22 00:36:59"	""	""	""	"4.08"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:37:19"	""	""	""	""	""	""	""	""	""	"3.52"	""	""	""	""	""	""
"2023-12-22 00:37:33"	""	""	"4.71"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:37:34"	""	""	""	""	""	""	""	""	"6.52"	""	""	""	""	""	""	""
"2023-12-22 00:37:41"	""	""	""	""	""	"5.45"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:38:26"	""	""	""	""	""	""	""	"6.01"	""	""	""	""	""	""	""	""
"2023-12-22 00:39:29"	""	""	""	""	""	""	"6.45"	""	""	""	""	""	""	""	""	""
"2023-12-22 00:39:31"	""	""	""	""	""	""	""	""	""	""	""	"6.18"	""	""	""	""
"2023-12-22 00:39:56"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.69"	""	""
"2023-12-22 00:40:19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.23"
"2023-12-22 00:40:44"	""	""	""	""	""	""	""	""	""	""	""	""	"3.61"	""	""	""
"2023-12-22 00:41:09"	""	"5.89"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:41:21"	"8.91"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:41:27"	""	""	""	""	""	""	""	""	""	""	"3.42"	""	""	""	""	""
"2023-12-22 00:41:50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.01"	""
"2023-12-22 00:41:59"	""	""	""	"4.05"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:42:19"	""	""	""	""	""	""	""	""	""	"3.52"	""	""	""	""	""	""
"2023-12-22 00:42:33"	""	""	"4.69"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:42:34"	""	""	""	""	""	""	""	""	"6.67"	""	""	""	""	""	""	""
"2023-12-22 00:42:41"	""	""	""	""	""	"5.49"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:43:26"	""	""	""	""	""	""	""	"6.01"	""	""	""	""	""	""	""	""
"2023-12-22 00:44:29"	""	""	""	""	""	""	"6.50"	""	""	""	""	""	""	""	""	""
"2023-12-22 00:44:31"	""	""	""	""	""	""	""	""	""	""	""	"6.08"	""	""	""	""
"2023-12-22 00:44:56"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.69"	""	""
"2023-12-22 00:45:19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.35"
"2023-12-22 00:45:44"	""	""	""	""	""	""	""	""	""	""	""	""	"3.61"	""	""	""
"2023-12-22 00:46:09"	""	"5.93"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:46:21"	"8.91"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:46:27"	""	""	""	""	""	""	""	""	""	""	"3.42"	""	""	""	""	""
"2023-12-22 00:46:50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.09"	""
"2023-12-22 00:46:59"	""	""	""	"4.08"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:47:19"	""	""	""	""	""	""	""	""	""	"3.52"	""	""	""	""	""	""
"2023-12-22 00:47:33"	""	""	"4.71"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:47:34"	""	""	""	""	""	""	""	""	"6.67"	""	""	""	""	""	""	""
"2023-12-22 00:47:41"	""	""	""	""	""	"5.49"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:48:26"	""	""	""	""	""	""	""	"6.06"	""	""	""	""	""	""	""	""
"2023-12-22 00:49:29"	""	""	""	""	""	""	"6.57"	""	""	""	""	""	""	""	""	""
"2023-12-22 00:49:31"	""	""	""	""	""	""	""	""	""	""	""	"6.08"	""	""	""	""
"2023-12-22 00:49:56"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.76"	""	""
"2023-12-22 00:50:19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.35"
"2023-12-22 00:50:44"	""	""	""	""	""	""	""	""	""	""	""	""	"3.59"	""	""	""
"2023-12-22 00:51:09"	""	"5.89"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:51:21"	"8.91"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:51:27"	""	""	""	""	""	""	""	""	""	""	"3.37"	""	""	""	""	""
"2023-12-22 00:51:50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.77"	""
"2023-12-22 00:51:59"	""	""	""	"4.05"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:52:19"	""	""	""	""	""	""	""	""	""	"3.52"	""	""	""	""	""	""
"2023-12-22 00:52:33"	""	""	"4.69"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:52:34"	""	""	""	""	""	""	""	""	"6.62"	""	""	""	""	""	""	""
"2023-12-22 00:52:41"	""	""	""	""	""	"5.45"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:53:26"	""	""	""	""	""	""	""	"6.13"	""	""	""	""	""	""	""	""
"2023-12-22 00:54:29"	""	""	""	""	""	""	"6.57"	""	""	""	""	""	""	""	""	""
"2023-12-22 00:54:31"	""	""	""	""	""	""	""	""	""	""	""	"6.18"	""	""	""	""
"2023-12-22 00:54:56"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.76"	""	""
"2023-12-22 00:55:19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.23"
"2023-12-22 00:55:44"	""	""	""	""	""	""	""	""	""	""	""	""	"3.57"	""	""	""
"2023-12-22 00:56:09"	""	"5.89"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:56:21"	"8.91"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:56:27"	""	""	""	""	""	""	""	""	""	""	"3.37"	""	""	""	""	""
"2023-12-22 00:56:50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.01"	""
"2023-12-22 00:56:59"	""	""	""	"4.05"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:57:19"	""	""	""	""	""	""	""	""	""	"3.52"	""	""	""	""	""	""
"2023-12-22 00:57:33"	""	""	"4.69"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:57:34"	""	""	""	""	""	""	""	""	"6.67"	""	""	""	""	""	""	""
"2023-12-22 00:57:41"	""	""	""	""	""	"5.42"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 00:58:26"	""	""	""	""	""	""	""	"6.13"	""	""	""	""	""	""	""	""
"2023-12-22 00:59:29"	""	""	""	""	""	""	"6.57"	""	""	""	""	""	""	""	""	""
"2023-12-22 00:59:31"	""	""	""	""	""	""	""	""	""	""	""	"6.13"	""	""	""	""
"2023-12-22 00:59:56"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.81"	""	""
"2023-12-22 01:00:19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.23"
"2023-12-22 01:00:44"	""	""	""	""	""	""	""	""	""	""	""	""	"3.57"	""	""	""
"2023-12-22 01:01:09"	""	"5.93"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:01:15"	""	""	""	""	""	""	""	""	""	""	"3.37"	""	""	""	""	""
"2023-12-22 01:01:21"	"8.84"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:01:38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.94"	""
"2023-12-22 01:01:59"	""	""	""	"4.05"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:02:07"	""	""	""	""	""	""	""	""	""	"3.54"	""	""	""	""	""	""
"2023-12-22 01:02:22"	""	""	""	""	""	""	""	""	"6.67"	""	""	""	""	""	""	""
"2023-12-22 01:02:29"	""	""	""	""	""	"5.37"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:02:34"	""	""	"4.71"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:03:26"	""	""	""	""	""	""	""	"6.06"	""	""	""	""	""	""	""	""
"2023-12-22 01:04:17"	""	""	""	""	""	""	"6.52"	""	""	""	""	""	""	""	""	""
"2023-12-22 01:04:19"	""	""	""	""	""	""	""	""	""	""	""	"6.08"	""	""	""	""
"2023-12-22 01:04:56"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.81"	""	""
"2023-12-22 01:05:19"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.23"
"2023-12-22 01:05:32"	""	""	""	""	""	""	""	""	""	""	""	""	"3.54"	""	""	""
"2023-12-22 01:06:09"	""	"5.84"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:06:15"	""	""	""	""	""	""	""	""	""	""	"3.37"	""	""	""	""	""
"2023-12-22 01:06:22"	"8.91"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:06:38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.77"	""
"2023-12-22 01:07:00"	""	""	""	"4.05"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:07:07"	""	""	""	""	""	""	""	""	""	"3.52"	""	""	""	""	""	""
"2023-12-22 01:07:22"	""	""	""	""	""	""	""	""	"6.67"	""	""	""	""	""	""	""
"2023-12-22 01:07:29"	""	""	""	""	""	"5.42"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:07:34"	""	""	"4.69"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:08:27"	""	""	""	""	""	""	""	"6.13"	""	""	""	""	""	""	""	""
"2023-12-22 01:09:17"	""	""	""	""	""	""	"6.50"	""	""	""	""	""	""	""	""	""
"2023-12-22 01:09:19"	""	""	""	""	""	""	""	""	""	""	""	"6.13"	""	""	""	""
"2023-12-22 01:09:57"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.81"	""	""
"2023-12-22 01:10:20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.23"
"2023-12-22 01:10:32"	""	""	""	""	""	""	""	""	""	""	""	""	"3.57"	""	""	""
"2023-12-22 01:11:10"	""	"5.93"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:11:15"	""	""	""	""	""	""	""	""	""	""	"3.37"	""	""	""	""	""
"2023-12-22 01:11:22"	"8.84"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:11:38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.62"	""
"2023-12-22 01:12:00"	""	""	""	"4.05"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:12:07"	""	""	""	""	""	""	""	""	""	"3.49"	""	""	""	""	""	""
"2023-12-22 01:12:22"	""	""	""	""	""	""	""	""	"6.62"	""	""	""	""	""	""	""
"2023-12-22 01:12:29"	""	""	""	""	""	"5.37"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:12:34"	""	""	"4.69"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:13:27"	""	""	""	""	""	""	""	"6.06"	""	""	""	""	""	""	""	""
"2023-12-22 01:14:17"	""	""	""	""	""	""	"6.45"	""	""	""	""	""	""	""	""	""
"2023-12-22 01:14:19"	""	""	""	""	""	""	""	""	""	""	""	"6.08"	""	""	""	""
"2023-12-22 01:14:57"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.81"	""	""
"2023-12-22 01:15:20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.23"
"2023-12-22 01:15:32"	""	""	""	""	""	""	""	""	""	""	""	""	"3.54"	""	""	""
"2023-12-22 01:16:10"	""	"5.89"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:16:15"	""	""	""	""	""	""	""	""	""	""	"3.35"	""	""	""	""	""
"2023-12-22 01:16:22"	"8.84"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:16:38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.62"	""
"2023-12-22 01:17:00"	""	""	""	"4.05"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:17:07"	""	""	""	""	""	""	""	""	""	"3.49"	""	""	""	""	""	""
"2023-12-22 01:17:22"	""	""	""	""	""	""	""	""	"6.62"	""	""	""	""	""	""	""
"2023-12-22 01:17:29"	""	""	""	""	""	"5.42"	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:17:34"	""	""	"4.64"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:18:27"	""	""	""	""	""	""	""	"6.13"	""	""	""	""	""	""	""	""
"2023-12-22 01:19:17"	""	""	""	""	""	""	"6.45"	""	""	""	""	""	""	""	""	""
"2023-12-22 01:19:19"	""	""	""	""	""	""	""	""	""	""	""	"6.08"	""	""	""	""
"2023-12-22 01:19:57"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.81"	""	""
"2023-12-22 01:20:20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.35"
"2023-12-22 01:20:32"	""	""	""	""	""	""	""	""	""	""	""	""	"3.57"	""	""	""
"2023-12-22 01:21:10"	""	"5.89"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:21:15"	""	""	""	""	""	""	""	""	""	""	"3.35"	""	""	""	""	""
"2023-12-22 01:21:22"	"8.96"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:21:38"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.70"	""
"2023-12-22 01:22:00"	""	""	""	"4.05"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-22 01:22:08"	""	""	""	""	""	""	""	""	""	"3.52"	""	""	""	""	""	""
"2023-12-22 01:22:22"	""	""	""	""	""	""	""	""	"6.67"	""	""	""	""	""	""	""
