"Timestamp  in Local time"	"Soil Moisture ID: 2662[%VWC] @2359-1 MS:Sensor is not configured"	"Soil Moisture ID: 2665[%VWC] @2360-1 MS:Sensor is not configured"	"Soil Moisture ID: 2663[%VWC] @2361-1 MS:Sensor is not configured"	"Soil Moisture ID: 2658[%VWC] @2363-1 MS:Sensor is not configured"	"Soil Moisture ID: 2647[%VWC] @2364-1 MS:Sensor is not configured"	"Soil Moisture ID: 2649[%VWC] @2366-1 MS:Sensor is not configured"	"Soil Moisture ID: 2648[%VWC] @2367-3 MS:Sensor is not configured"	"Soil Moisture ID: 2654[%VWC] @2369-1 MS:Sensor is not configured"	"Soil Moisture ID: 2656[%VWC] @2370-3 MS:Sensor is not configured"	"Soil Moisture ID: 2653[%VWC] @2371-1 MS:Sensor is not configured"	"Soil Moisture ID: 2644[%VWC] @2374-1 MS:Sensor is not configured"	"Soil Moisture ID: 2661[%VWC] @2375-1 MS:Sensor is not configured"	"Soil Moisture ID: 2666[%VWC] @2376-1 MS:Sensor is not configured"	"Soil Moisture ID: 2659[%VWC] @2377-1 MS:Sensor is not configured"	"Soil Moisture ID: 2655[%VWC] @2379-1 MS:Sensor is not configured"	"Soil Moisture ID: 2650[%VWC] @2380-1 MS:Sensor is not configured"
"2024-03-22 00:26:39"	""	""	""	""	""	""	""	"4.30"	""	""	""	""	""	""	""	""
"2024-03-22 00:27:06"	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.43"	""	""
"2024-03-22 00:27:07"	""	""	""	""	""	""	""	""	""	"3.15"	""	""	""	""	""	""
"2024-03-22 00:27:24"	""	""	""	""	""	""	""	""	""	""	"5.27"	""	""	""	""	""
"2024-03-22 00:27:28"	""	""	"13.41"	""	""	""	"5.89"	""	""	""	""	""	""	""	""	""
"2024-03-22 00:28:09"	""	""	""	""	""	""	""	""	""	""	""	""	"10.11"	""	""	""
"2024-03-22 00:28:28"	"5.23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:28:43"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20.54"
"2024-03-22 00:29:17"	""	""	""	""	""	""	""	""	""	""	""	"2.91"	""	""	""	""
"2024-03-22 00:29:30"	""	""	""	"4.54"	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:29:48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.52"	""
"2024-03-22 00:29:51"	""	""	""	""	""	"2.78"	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:30:17"	""	""	""	""	"6.81"	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:30:32"	""	"6.18"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:30:38"	""	""	""	""	""	""	""	""	"4.98"	""	""	""	""	""	""	""
"2024-03-22 00:31:39"	""	""	""	""	""	""	""	"4.32"	""	""	""	""	""	""	""	""
"2024-03-22 00:32:06"	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.43"	""	""
"2024-03-22 00:32:07"	""	""	""	""	""	""	""	""	""	"3.13"	""	""	""	""	""	""
"2024-03-22 00:32:24"	""	""	""	""	""	""	""	""	""	""	"5.27"	""	""	""	""	""
"2024-03-22 00:32:28"	""	""	"13.41"	""	""	""	"5.93"	""	""	""	""	""	""	""	""	""
"2024-03-22 00:33:09"	""	""	""	""	""	""	""	""	""	""	""	""	"10.11"	""	""	""
"2024-03-22 00:33:28"	"5.20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:33:43"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20.54"
"2024-03-22 00:34:17"	""	""	""	""	""	""	""	""	""	""	""	"2.91"	""	""	""	""
"2024-03-22 00:34:30"	""	""	""	"4.54"	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:34:48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.52"	""
"2024-03-22 00:34:51"	""	""	""	""	""	"2.83"	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:35:17"	""	""	""	""	"6.91"	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:35:32"	""	"6.35"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:35:38"	""	""	""	""	""	""	""	""	"5.05"	""	""	""	""	""	""	""
"2024-03-22 00:36:39"	""	""	""	""	""	""	""	"4.30"	""	""	""	""	""	""	""	""
"2024-03-22 00:37:06"	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.43"	""	""
"2024-03-22 00:37:07"	""	""	""	""	""	""	""	""	""	"3.13"	""	""	""	""	""	""
"2024-03-22 00:37:24"	""	""	""	""	""	""	""	""	""	""	"5.27"	""	""	""	""	""
"2024-03-22 00:37:28"	""	""	"13.41"	""	""	""	"5.93"	""	""	""	""	""	""	""	""	""
"2024-03-22 00:38:09"	""	""	""	""	""	""	""	""	""	""	""	""	"9.96"	""	""	""
"2024-03-22 00:38:28"	"5.23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:38:43"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20.54"
"2024-03-22 00:39:17"	""	""	""	""	""	""	""	""	""	""	""	"2.91"	""	""	""	""
"2024-03-22 00:39:30"	""	""	""	"4.54"	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:39:48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.52"	""
"2024-03-22 00:39:51"	""	""	""	""	""	"2.81"	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:40:17"	""	""	""	""	"7.06"	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:40:32"	""	"6.30"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:40:38"	""	""	""	""	""	""	""	""	"5.05"	""	""	""	""	""	""	""
"2024-03-22 00:41:39"	""	""	""	""	""	""	""	"4.30"	""	""	""	""	""	""	""	""
"2024-03-22 00:42:06"	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.43"	""	""
"2024-03-22 00:42:07"	""	""	""	""	""	""	""	""	""	"3.13"	""	""	""	""	""	""
"2024-03-22 00:42:24"	""	""	""	""	""	""	""	""	""	""	"5.27"	""	""	""	""	""
"2024-03-22 00:42:28"	""	""	"13.41"	""	""	""	"5.89"	""	""	""	""	""	""	""	""	""
"2024-03-22 00:43:09"	""	""	""	""	""	""	""	""	""	""	""	""	"10.43"	""	""	""
"2024-03-22 00:43:28"	"5.20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:43:43"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20.76"
"2024-03-22 00:44:17"	""	""	""	""	""	""	""	""	""	""	""	"2.91"	""	""	""	""
"2024-03-22 00:44:30"	""	""	""	"4.54"	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:44:48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.52"	""
"2024-03-22 00:44:51"	""	""	""	""	""	"2.86"	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:45:17"	""	""	""	""	"6.96"	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:45:32"	""	"6.30"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:45:38"	""	""	""	""	""	""	""	""	"5.10"	""	""	""	""	""	""	""
"2024-03-22 00:46:39"	""	""	""	""	""	""	""	"4.27"	""	""	""	""	""	""	""	""
"2024-03-22 00:47:06"	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.43"	""	""
"2024-03-22 00:47:07"	""	""	""	""	""	""	""	""	""	"3.13"	""	""	""	""	""	""
"2024-03-22 00:47:24"	""	""	""	""	""	""	""	""	""	""	"5.20"	""	""	""	""	""
"2024-03-22 00:47:28"	""	""	"13.41"	""	""	""	"5.93"	""	""	""	""	""	""	""	""	""
"2024-03-22 00:48:10"	""	""	""	""	""	""	""	""	""	""	""	""	"10.38"	""	""	""
"2024-03-22 00:48:29"	"5.23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:48:44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20.76"
"2024-03-22 00:49:17"	""	""	""	""	""	""	""	""	""	""	""	"2.93"	""	""	""	""
"2024-03-22 00:49:31"	""	""	""	"4.59"	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:49:48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.52"	""
"2024-03-22 00:49:51"	""	""	""	""	""	"2.86"	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:50:18"	""	""	""	""	"6.96"	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:50:33"	""	"6.40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:50:38"	""	""	""	""	""	""	""	""	"5.03"	""	""	""	""	""	""	""
"2024-03-22 00:51:40"	""	""	""	""	""	""	""	"4.25"	""	""	""	""	""	""	""	""
"2024-03-22 00:52:07"	""	""	""	""	""	""	""	""	""	"3.10"	""	""	""	"11.28"	""	""
"2024-03-22 00:52:24"	""	""	""	""	""	""	""	""	""	""	"5.15"	""	""	""	""	""
"2024-03-22 00:52:28"	""	""	""	""	""	""	"5.89"	""	""	""	""	""	""	""	""	""
"2024-03-22 00:52:29"	""	""	"13.24"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:53:10"	""	""	""	""	""	""	""	""	""	""	""	""	"10.23"	""	""	""
"2024-03-22 00:53:29"	"5.20"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:53:44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20.76"
"2024-03-22 00:54:17"	""	""	""	""	""	""	""	""	""	""	""	"2.91"	""	""	""	""
"2024-03-22 00:54:31"	""	""	""	"4.49"	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:54:48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.52"	""
"2024-03-22 00:54:51"	""	""	""	""	""	"2.78"	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:55:18"	""	""	""	""	"6.96"	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:55:33"	""	"6.40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:55:38"	""	""	""	""	""	""	""	""	"5.03"	""	""	""	""	""	""	""
"2024-03-22 00:56:40"	""	""	""	""	""	""	""	"4.25"	""	""	""	""	""	""	""	""
"2024-03-22 00:57:07"	""	""	""	""	""	""	""	""	""	"3.13"	""	""	""	"11.06"	""	""
"2024-03-22 00:57:24"	""	""	""	""	""	""	""	""	""	""	"5.15"	""	""	""	""	""
"2024-03-22 00:57:28"	""	""	""	""	""	""	"5.76"	""	""	""	""	""	""	""	""	""
"2024-03-22 00:57:29"	""	""	"13.16"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:58:10"	""	""	""	""	""	""	""	""	""	""	""	""	"10.38"	""	""	""
"2024-03-22 00:58:29"	"5.23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:58:44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20.63"
"2024-03-22 00:59:17"	""	""	""	""	""	""	""	""	""	""	""	"2.91"	""	""	""	""
"2024-03-22 00:59:31"	""	""	""	"4.57"	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 00:59:48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.52"	""
"2024-03-22 00:59:51"	""	""	""	""	""	"2.78"	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:00:18"	""	""	""	""	"6.96"	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:00:33"	""	"6.35"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:00:38"	""	""	""	""	""	""	""	""	"5.05"	""	""	""	""	""	""	""
"2024-03-22 01:01:40"	""	""	""	""	""	""	""	"4.25"	""	""	""	""	""	""	""	""
"2024-03-22 01:02:07"	""	""	""	""	""	""	""	""	""	"3.08"	""	""	""	"11.14"	""	""
"2024-03-22 01:02:24"	""	""	""	""	""	""	""	""	""	""	"5.23"	""	""	""	""	""
"2024-03-22 01:02:28"	""	""	""	""	""	""	"5.89"	""	""	""	""	""	""	""	""	""
"2024-03-22 01:02:29"	""	""	"13.09"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:03:10"	""	""	""	""	""	""	""	""	""	""	""	""	"10.57"	""	""	""
"2024-03-22 01:03:29"	"5.23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:03:44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20.63"
"2024-03-22 01:04:17"	""	""	""	""	""	""	""	""	""	""	""	"2.93"	""	""	""	""
"2024-03-22 01:04:31"	""	""	""	"4.54"	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:04:48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.40"	""
"2024-03-22 01:04:51"	""	""	""	""	""	"2.83"	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:05:18"	""	""	""	""	"6.86"	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:05:33"	""	"6.40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:05:38"	""	""	""	""	""	""	""	""	"5.03"	""	""	""	""	""	""	""
"2024-03-22 01:06:40"	""	""	""	""	""	""	""	"4.25"	""	""	""	""	""	""	""	""
"2024-03-22 01:07:07"	""	""	""	""	""	""	""	""	""	"3.10"	""	""	""	"11.14"	""	""
"2024-03-22 01:07:24"	""	""	""	""	""	""	""	""	""	""	"5.20"	""	""	""	""	""
"2024-03-22 01:07:28"	""	""	""	""	""	""	"5.81"	""	""	""	""	""	""	""	""	""
"2024-03-22 01:07:29"	""	""	"13.16"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:08:10"	""	""	""	""	""	""	""	""	""	""	""	""	"10.38"	""	""	""
"2024-03-22 01:08:29"	"5.23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:08:44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20.76"
"2024-03-22 01:09:17"	""	""	""	""	""	""	""	""	""	""	""	"2.91"	""	""	""	""
"2024-03-22 01:09:31"	""	""	""	"4.54"	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:09:48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.52"	""
"2024-03-22 01:09:51"	""	""	""	""	""	"2.71"	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:10:18"	""	""	""	""	"6.91"	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:10:33"	""	"6.40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:10:38"	""	""	""	""	""	""	""	""	"5.05"	""	""	""	""	""	""	""
"2024-03-22 01:11:40"	""	""	""	""	""	""	""	"4.25"	""	""	""	""	""	""	""	""
"2024-03-22 01:12:07"	""	""	""	""	""	""	""	""	""	"3.05"	""	""	""	"11.21"	""	""
"2024-03-22 01:12:24"	""	""	""	""	""	""	""	""	""	""	"5.15"	""	""	""	""	""
"2024-03-22 01:12:28"	""	""	""	""	""	""	"5.89"	""	""	""	""	""	""	""	""	""
"2024-03-22 01:12:29"	""	""	"13.09"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:13:10"	""	""	""	""	""	""	""	""	""	""	""	""	"10.50"	""	""	""
"2024-03-22 01:13:29"	"5.23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:13:44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20.76"
"2024-03-22 01:14:17"	""	""	""	""	""	""	""	""	""	""	""	"2.91"	""	""	""	""
"2024-03-22 01:14:31"	""	""	""	"4.54"	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:14:48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.33"	""
"2024-03-22 01:14:51"	""	""	""	""	""	"2.81"	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:15:18"	""	""	""	""	"6.81"	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:15:33"	""	"6.35"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:15:38"	""	""	""	""	""	""	""	""	"5.10"	""	""	""	""	""	""	""
"2024-03-22 01:16:40"	""	""	""	""	""	""	""	"4.30"	""	""	""	""	""	""	""	""
"2024-03-22 01:17:07"	""	""	""	""	""	""	""	""	""	"3.10"	""	""	""	"11.36"	""	""
"2024-03-22 01:17:24"	""	""	""	""	""	""	""	""	""	""	"5.20"	""	""	""	""	""
"2024-03-22 01:17:28"	""	""	""	""	""	""	"5.96"	""	""	""	""	""	""	""	""	""
"2024-03-22 01:17:29"	""	""	"13.16"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:18:10"	""	""	""	""	""	""	""	""	""	""	""	""	"10.57"	""	""	""
"2024-03-22 01:18:29"	"5.23"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:18:44"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"20.76"
"2024-03-22 01:19:17"	""	""	""	""	""	""	""	""	""	""	""	"2.91"	""	""	""	""
"2024-03-22 01:19:31"	""	""	""	"4.54"	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:19:48"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"9.40"	""
"2024-03-22 01:19:51"	""	""	""	""	""	"2.78"	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:20:18"	""	""	""	""	"6.86"	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:20:33"	""	"6.40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2024-03-22 01:20:38"	""	""	""	""	""	""	""	""	"4.98"	""	""	""	""	""	""	""
"2024-03-22 01:21:40"	""	""	""	""	""	""	""	"4.25"	""	""	""	""	""	""	""	""
"2024-03-22 01:22:07"	""	""	""	""	""	""	""	""	""	"3.05"	""	""	""	"11.14"	""	""
"2024-03-22 01:22:24"	""	""	""	""	""	""	""	""	""	""	"5.20"	""	""	""	""	""
"2024-03-22 01:22:28"	""	""	""	""	""	""	"6.01"	""	""	""	""	""	""	""	""	""
"2024-03-22 01:22:29"	""	""	"13.16"	""	""	""	""	""	""	""	""	""	""	""	""	""
