"Timestamp  in Local time"	"Soil Moisture ID: 2662[%VWC] @2359-1 MS:Sensor is not configured"	"Soil Moisture ID: 2665[%VWC] @2360-1 MS:Sensor is not configured"	"Soil Moisture ID: 2663[%VWC] @2361-1 MS:Sensor is not configured"	"Soil Moisture ID: 2658[%VWC] @2363-1 MS:Sensor is not configured"	"Soil Moisture ID: 2647[%VWC] @2364-1 MS:Sensor is not configured"	"Soil Moisture ID: 2654[%VWC] @2369-1 MS:Sensor is not configured"	"Soil Moisture ID: 2666[%VWC] @2376-1 MS:Sensor is not configured"	"Soil Moisture ID: 2650[%VWC] @2380-1 MS:Sensor is not configured"
"2024-01-17 16:56:58"	"6.72"	""	""	""	""	""	""	""
"2024-01-17 16:57:34"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 16:57:46"	""	""	""	"2.12"	""	""	""	""
"2024-01-17 16:58:25"	""	""	""	""	"4.40"	""	""	""
"2024-01-17 16:58:57"	""	""	"4.54"	""	""	""	""	""
"2024-01-17 16:59:24"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 17:00:54"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 17:01:23"	""	""	""	""	""	""	""	"4.05"
"2024-01-17 17:01:58"	"6.72"	""	""	""	""	""	""	""
"2024-01-17 17:02:34"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 17:02:46"	""	""	""	"2.12"	""	""	""	""
"2024-01-17 17:03:25"	""	""	""	""	"4.40"	""	""	""
"2024-01-17 17:03:57"	""	""	"4.54"	""	""	""	""	""
"2024-01-17 17:04:24"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 17:05:54"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 17:06:23"	""	""	""	""	""	""	""	"4.10"
"2024-01-17 17:06:58"	"6.72"	""	""	""	""	""	""	""
"2024-01-17 17:07:34"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 17:07:46"	""	""	""	"2.12"	""	""	""	""
"2024-01-17 17:08:25"	""	""	""	""	"4.49"	""	""	""
"2024-01-17 17:08:56"	""	""	"4.57"	""	""	""	""	""
"2024-01-17 17:09:24"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 17:10:54"	""	""	""	""	""	""	"5.13"	""
"2024-01-17 17:11:23"	""	""	""	""	""	""	""	"4.10"
"2024-01-17 17:11:58"	"6.72"	""	""	""	""	""	""	""
"2024-01-17 17:12:34"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 17:12:46"	""	""	""	"2.12"	""	""	""	""
"2024-01-17 17:13:25"	""	""	""	""	"4.37"	""	""	""
"2024-01-17 17:13:59"	""	""	"4.57"	""	""	""	""	""
"2024-01-17 17:14:24"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 17:15:54"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 17:16:23"	""	""	""	""	""	""	""	"4.13"
"2024-01-17 17:16:58"	"6.76"	""	""	""	""	""	""	""
"2024-01-17 17:17:34"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 17:17:46"	""	""	""	"2.12"	""	""	""	""
"2024-01-17 17:18:25"	""	""	""	""	"4.35"	""	""	""
"2024-01-17 17:18:59"	""	""	"4.57"	""	""	""	""	""
"2024-01-17 17:19:24"	""	""	""	""	""	"5.03"	""	""
"2024-01-17 17:20:54"	""	""	""	""	""	""	"5.13"	""
"2024-01-17 17:21:23"	""	""	""	""	""	""	""	"4.13"
"2024-01-17 17:21:55"	"6.72"	""	""	""	""	""	""	""
"2024-01-17 17:22:31"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 17:22:43"	""	""	""	"2.12"	""	""	""	""
"2024-01-17 17:23:22"	""	""	""	""	"4.35"	""	""	""
"2024-01-17 17:23:57"	""	""	""	""	""	""	""	""
"2024-01-17 17:23:59"	""	""	"4.57"	""	""	""	""	""
"2024-01-17 17:24:21"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 17:25:51"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 17:26:20"	""	""	""	""	""	""	""	"4.13"
"2024-01-17 17:26:55"	"6.72"	""	""	""	""	""	""	""
"2024-01-17 17:27:32"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 17:27:43"	""	""	""	"2.15"	""	""	""	""
"2024-01-17 17:28:22"	""	""	""	""	"4.37"	""	""	""
"2024-01-17 17:28:57"	""	""	""	""	""	""	""	""
"2024-01-17 17:28:59"	""	""	"4.57"	""	""	""	""	""
"2024-01-17 17:29:21"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 17:30:51"	""	""	""	""	""	""	"5.03"	""
"2024-01-17 17:31:20"	""	""	""	""	""	""	""	"4.13"
"2024-01-17 17:31:55"	"6.76"	""	""	""	""	""	""	""
"2024-01-17 17:32:32"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 17:32:43"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 17:33:22"	""	""	""	""	"4.37"	""	""	""
"2024-01-17 17:33:57"	""	""	""	""	""	""	""	""
"2024-01-17 17:33:59"	""	""	"4.57"	""	""	""	""	""
"2024-01-17 17:34:21"	""	""	""	""	""	"5.03"	""	""
"2024-01-17 17:35:51"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 17:36:20"	""	""	""	""	""	""	""	"4.08"
"2024-01-17 17:36:55"	"6.76"	""	""	""	""	""	""	""
"2024-01-17 17:37:32"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 17:37:43"	""	""	""	"2.17"	""	""	""	""
"2024-01-17 17:38:22"	""	""	""	""	"4.37"	""	""	""
"2024-01-17 17:38:59"	""	""	"4.49"	""	""	""	""	""
"2024-01-17 17:39:21"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 17:40:51"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 17:41:20"	""	""	""	""	""	""	""	"4.10"
"2024-01-17 17:41:55"	"6.81"	""	""	""	""	""	""	""
"2024-01-17 17:42:32"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 17:42:43"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 17:43:22"	""	""	""	""	"4.42"	""	""	""
"2024-01-17 17:43:59"	""	""	"4.57"	""	""	""	""	""
"2024-01-17 17:44:21"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 17:45:51"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 17:46:20"	""	""	""	""	""	""	""	"4.08"
"2024-01-17 17:46:55"	"6.76"	""	""	""	""	""	""	""
"2024-01-17 17:47:32"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 17:47:43"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 17:48:23"	""	""	""	""	"4.40"	""	""	""
"2024-01-17 17:48:59"	""	""	"4.47"	""	""	""	""	""
"2024-01-17 17:49:21"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 17:50:51"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 17:51:20"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 17:51:55"	"6.86"	""	""	""	""	""	""	""
"2024-01-17 17:52:32"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 17:52:43"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 17:53:23"	""	""	""	""	"4.44"	""	""	""
"2024-01-17 17:53:59"	""	""	"4.54"	""	""	""	""	""
"2024-01-17 17:54:21"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 17:55:51"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 17:56:20"	""	""	""	""	""	""	""	"4.10"
"2024-01-17 17:56:55"	"6.81"	""	""	""	""	""	""	""
"2024-01-17 17:57:32"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 17:57:43"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 17:58:23"	""	""	""	""	"4.44"	""	""	""
"2024-01-17 17:58:59"	""	""	"4.54"	""	""	""	""	""
"2024-01-17 17:59:21"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 18:00:51"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 18:01:20"	""	""	""	""	""	""	""	"4.05"
"2024-01-17 18:01:55"	"6.86"	""	""	""	""	""	""	""
"2024-01-17 18:02:32"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 18:02:43"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 18:03:23"	""	""	""	""	"4.40"	""	""	""
"2024-01-17 18:03:59"	""	""	"4.57"	""	""	""	""	""
"2024-01-17 18:04:21"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 18:05:51"	""	""	""	""	""	""	"4.96"	""
"2024-01-17 18:06:20"	""	""	""	""	""	""	""	"4.10"
"2024-01-17 18:06:55"	"6.86"	""	""	""	""	""	""	""
"2024-01-17 18:07:32"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 18:07:43"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 18:08:23"	""	""	""	""	"4.35"	""	""	""
"2024-01-17 18:08:59"	""	""	"4.57"	""	""	""	""	""
"2024-01-17 18:09:21"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 18:10:51"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 18:11:20"	""	""	""	""	""	""	""	"4.03"
"2024-01-17 18:11:55"	"6.91"	""	""	""	""	""	""	""
"2024-01-17 18:12:32"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 18:12:43"	""	""	""	"2.17"	""	""	""	""
"2024-01-17 18:13:23"	""	""	""	""	"4.37"	""	""	""
"2024-01-17 18:13:56"	""	""	""	""	""	""	""	""
"2024-01-17 18:14:21"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 18:15:51"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 18:16:20"	""	""	""	""	""	""	""	"4.10"
"2024-01-17 18:16:55"	"6.91"	""	""	""	""	""	""	""
"2024-01-17 18:17:32"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 18:17:43"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 18:18:23"	""	""	""	""	"4.37"	""	""	""
"2024-01-17 18:18:56"	""	""	""	""	""	""	""	""
"2024-01-17 18:19:21"	""	""	""	""	""	"5.10"	""	""
"2024-01-17 18:20:51"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 18:21:20"	""	""	""	""	""	""	""	"4.13"
"2024-01-17 18:21:57"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 18:22:34"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 18:22:45"	""	""	""	"2.17"	""	""	""	""
"2024-01-17 18:23:25"	""	""	""	""	"4.44"	""	""	""
"2024-01-17 18:24:23"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 18:25:53"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 18:26:22"	""	""	""	""	""	""	""	"4.10"
"2024-01-17 18:26:57"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 18:27:34"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 18:27:45"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 18:28:25"	""	""	""	""	"4.37"	""	""	""
"2024-01-17 18:28:59"	""	""	""	""	""	""	""	""
"2024-01-17 18:29:23"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 18:30:53"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 18:31:22"	""	""	""	""	""	""	""	"4.03"
"2024-01-17 18:31:57"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 18:32:34"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 18:32:45"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 18:33:25"	""	""	""	""	"4.37"	""	""	""
"2024-01-17 18:34:23"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 18:35:53"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 18:36:22"	""	""	""	""	""	""	""	"4.13"
"2024-01-17 18:36:57"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 18:37:34"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 18:37:45"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 18:38:25"	""	""	""	""	"4.37"	""	""	""
"2024-01-17 18:39:23"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 18:40:53"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 18:41:22"	""	""	""	""	""	""	""	"4.10"
"2024-01-17 18:41:57"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 18:42:34"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 18:42:45"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 18:43:25"	""	""	""	""	"4.40"	""	""	""
"2024-01-17 18:44:23"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 18:45:53"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 18:46:22"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 18:46:57"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 18:47:34"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 18:47:45"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 18:48:25"	""	""	""	""	"4.40"	""	""	""
"2024-01-17 18:49:23"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 18:50:53"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 18:51:22"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 18:51:57"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 18:52:34"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 18:52:45"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 18:53:25"	""	""	""	""	"4.40"	""	""	""
"2024-01-17 18:54:23"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 18:55:53"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 18:56:22"	""	""	""	""	""	""	""	"4.18"
"2024-01-17 18:56:57"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 18:57:34"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 18:57:45"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 18:58:25"	""	""	""	""	"4.42"	""	""	""
"2024-01-17 18:59:23"	""	""	""	""	""	"5.03"	""	""
"2024-01-17 19:00:53"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 19:01:22"	""	""	""	""	""	""	""	"4.20"
"2024-01-17 19:01:57"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 19:02:34"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 19:02:45"	""	""	""	"2.20"	""	""	""	""
"2024-01-17 19:03:26"	""	""	""	""	"4.44"	""	""	""
"2024-01-17 19:04:23"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 19:05:53"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 19:06:22"	""	""	""	""	""	""	""	"4.20"
"2024-01-17 19:06:58"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 19:07:34"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 19:07:45"	""	""	""	"2.22"	""	""	""	""
"2024-01-17 19:08:25"	""	""	""	""	"4.40"	""	""	""
"2024-01-17 19:09:23"	""	""	""	""	""	"4.98"	""	""
"2024-01-17 19:10:53"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 19:11:22"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 19:11:57"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 19:12:34"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 19:12:45"	""	""	""	"2.27"	""	""	""	""
"2024-01-17 19:13:25"	""	""	""	""	"4.44"	""	""	""
"2024-01-17 19:14:23"	""	""	""	""	""	"4.98"	""	""
"2024-01-17 19:15:53"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 19:16:22"	""	""	""	""	""	""	""	"4.13"
"2024-01-17 19:16:57"	"6.91"	""	""	""	""	""	""	""
"2024-01-17 19:17:34"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 19:17:45"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 19:18:25"	""	""	""	""	"4.44"	""	""	""
"2024-01-17 19:18:59"	""	""	""	""	""	""	""	""
"2024-01-17 19:19:23"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 19:20:53"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 19:21:22"	""	""	""	""	""	""	""	"4.22"
"2024-01-17 19:21:58"	"6.91"	""	""	""	""	""	""	""
"2024-01-17 19:22:35"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 19:22:46"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 19:23:26"	""	""	""	""	"4.44"	""	""	""
"2024-01-17 19:24:24"	""	""	""	""	""	"5.03"	""	""
"2024-01-17 19:25:54"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 19:26:23"	""	""	""	""	""	""	""	"4.20"
"2024-01-17 19:26:58"	"6.91"	""	""	""	""	""	""	""
"2024-01-17 19:27:35"	""	"6.35"	""	""	""	""	""	""
"2024-01-17 19:27:46"	""	""	""	"2.27"	""	""	""	""
"2024-01-17 19:28:26"	""	""	""	""	"4.42"	""	""	""
"2024-01-17 19:29:24"	""	""	""	""	""	"4.98"	""	""
"2024-01-17 19:30:54"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 19:31:23"	""	""	""	""	""	""	""	"4.20"
"2024-01-17 19:31:58"	"6.91"	""	""	""	""	""	""	""
"2024-01-17 19:32:35"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 19:32:46"	""	""	""	"2.27"	""	""	""	""
"2024-01-17 19:33:26"	""	""	""	""	"4.40"	""	""	""
"2024-01-17 19:34:24"	""	""	""	""	""	"4.98"	""	""
"2024-01-17 19:35:54"	""	""	""	""	""	""	"5.13"	""
"2024-01-17 19:36:23"	""	""	""	""	""	""	""	"4.13"
"2024-01-17 19:36:58"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 19:37:35"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 19:37:46"	""	""	""	"2.27"	""	""	""	""
"2024-01-17 19:38:26"	""	""	""	""	"4.40"	""	""	""
"2024-01-17 19:39:24"	""	""	""	""	""	"4.98"	""	""
"2024-01-17 19:40:54"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 19:41:23"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 19:41:58"	"6.91"	""	""	""	""	""	""	""
"2024-01-17 19:42:35"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 19:42:46"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 19:43:26"	""	""	""	""	"4.35"	""	""	""
"2024-01-17 19:44:24"	""	""	""	""	""	"4.98"	""	""
"2024-01-17 19:45:54"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 19:46:23"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 19:46:58"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 19:47:35"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 19:47:46"	""	""	""	"2.22"	""	""	""	""
"2024-01-17 19:48:27"	""	""	""	""	"4.32"	""	""	""
"2024-01-17 19:49:24"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 19:50:54"	""	""	""	""	""	""	"5.13"	""
"2024-01-17 19:51:23"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 19:51:58"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 19:52:35"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 19:52:46"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 19:53:27"	""	""	""	""	"4.35"	""	""	""
"2024-01-17 19:53:59"	""	""	"4.59"	""	""	""	""	""
"2024-01-17 19:54:24"	""	""	""	""	""	"4.96"	""	""
"2024-01-17 19:55:54"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 19:56:23"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 19:56:58"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 19:57:35"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 19:57:46"	""	""	""	"2.22"	""	""	""	""
"2024-01-17 19:58:27"	""	""	""	""	"4.42"	""	""	""
"2024-01-17 19:58:59"	""	""	"4.59"	""	""	""	""	""
"2024-01-17 19:59:24"	""	""	""	""	""	"5.03"	""	""
"2024-01-17 20:00:54"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 20:01:23"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 20:01:58"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 20:02:35"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 20:02:46"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 20:03:27"	""	""	""	""	"4.30"	""	""	""
"2024-01-17 20:03:59"	""	""	"4.59"	""	""	""	""	""
"2024-01-17 20:04:24"	""	""	""	""	""	"5.03"	""	""
"2024-01-17 20:05:54"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 20:06:23"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 20:06:58"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 20:07:35"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 20:07:46"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 20:08:25"	""	""	""	""	"4.37"	""	""	""
"2024-01-17 20:08:59"	""	""	"4.59"	""	""	""	""	""
"2024-01-17 20:09:24"	""	""	""	""	""	"4.98"	""	""
"2024-01-17 20:10:54"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 20:11:23"	""	""	""	""	""	""	""	"4.18"
"2024-01-17 20:11:58"	"6.96"	""	""	""	""	""	""	""
"2024-01-17 20:12:35"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 20:12:46"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 20:13:25"	""	""	""	""	"4.25"	""	""	""
"2024-01-17 20:13:27"	""	""	""	""	""	""	""	""
"2024-01-17 20:13:59"	""	""	"4.59"	""	""	""	""	""
"2024-01-17 20:14:24"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 20:15:54"	""	""	""	""	""	""	"5.03"	""
"2024-01-17 20:16:23"	""	""	""	""	""	""	""	"4.18"
"2024-01-17 20:16:58"	"7.06"	""	""	""	""	""	""	""
"2024-01-17 20:17:35"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 20:17:46"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 20:18:25"	""	""	""	""	"4.27"	""	""	""
"2024-01-17 20:18:27"	""	""	""	""	""	""	""	""
"2024-01-17 20:18:59"	""	""	"4.59"	""	""	""	""	""
"2024-01-17 20:19:24"	""	""	""	""	""	"5.03"	""	""
"2024-01-17 20:20:54"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 20:21:23"	""	""	""	""	""	""	""	"4.20"
"2024-01-17 20:21:56"	"7.06"	""	""	""	""	""	""	""
"2024-01-17 20:22:33"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 20:22:44"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 20:23:25"	""	""	""	""	"4.32"	""	""	""
"2024-01-17 20:24:22"	""	""	""	""	""	"5.03"	""	""
"2024-01-17 20:25:52"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 20:26:21"	""	""	""	""	""	""	""	"4.18"
"2024-01-17 20:26:56"	"7.11"	""	""	""	""	""	""	""
"2024-01-17 20:27:33"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 20:27:44"	""	""	""	"2.27"	""	""	""	""
"2024-01-17 20:28:26"	""	""	""	""	"4.32"	""	""	""
"2024-01-17 20:29:22"	""	""	""	""	""	"5.03"	""	""
"2024-01-17 20:30:52"	""	""	""	""	""	""	"5.13"	""
"2024-01-17 20:31:21"	""	""	""	""	""	""	""	"4.22"
"2024-01-17 20:31:56"	"7.11"	""	""	""	""	""	""	""
"2024-01-17 20:32:33"	""	"6.35"	""	""	""	""	""	""
"2024-01-17 20:32:44"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 20:33:26"	""	""	""	""	"4.37"	""	""	""
"2024-01-17 20:34:22"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 20:35:52"	""	""	""	""	""	""	"5.13"	""
"2024-01-17 20:36:21"	""	""	""	""	""	""	""	"4.20"
"2024-01-17 20:36:56"	"7.11"	""	""	""	""	""	""	""
"2024-01-17 20:37:33"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 20:37:44"	""	""	""	"2.27"	""	""	""	""
"2024-01-17 20:38:26"	""	""	""	""	"4.27"	""	""	""
"2024-01-17 20:39:22"	""	""	""	""	""	"5.13"	""	""
"2024-01-17 20:40:52"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 20:41:21"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 20:41:56"	"7.11"	""	""	""	""	""	""	""
"2024-01-17 20:42:33"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 20:42:44"	""	""	""	"2.27"	""	""	""	""
"2024-01-17 20:43:25"	""	""	""	""	"4.32"	""	""	""
"2024-01-17 20:44:22"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 20:45:52"	""	""	""	""	""	""	"5.13"	""
"2024-01-17 20:46:21"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 20:46:56"	"7.11"	""	""	""	""	""	""	""
"2024-01-17 20:47:33"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 20:47:44"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 20:48:25"	""	""	""	""	"4.32"	""	""	""
"2024-01-17 20:49:22"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 20:50:52"	""	""	""	""	""	""	"5.13"	""
"2024-01-17 20:51:21"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 20:51:56"	"7.11"	""	""	""	""	""	""	""
"2024-01-17 20:52:33"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 20:52:44"	""	""	""	"2.27"	""	""	""	""
"2024-01-17 20:53:25"	""	""	""	""	"4.27"	""	""	""
"2024-01-17 20:54:22"	""	""	""	""	""	"5.13"	""	""
"2024-01-17 20:55:52"	""	""	""	""	""	""	"5.10"	""
"2024-01-17 20:56:21"	""	""	""	""	""	""	""	"4.20"
"2024-01-17 20:56:56"	"7.11"	""	""	""	""	""	""	""
"2024-01-17 20:57:33"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 20:57:44"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 20:58:25"	""	""	""	""	"4.27"	""	""	""
"2024-01-17 20:59:22"	""	""	""	""	""	"5.10"	""	""
"2024-01-17 21:00:52"	""	""	""	""	""	""	"5.05"	""
"2024-01-17 21:01:21"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 21:01:56"	"7.11"	""	""	""	""	""	""	""
"2024-01-17 21:02:33"	""	"6.35"	""	""	""	""	""	""
"2024-01-17 21:02:44"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 21:03:26"	""	""	""	""	"4.27"	""	""	""
"2024-01-17 21:04:22"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 21:05:53"	""	""	""	""	""	""	"5.03"	""
"2024-01-17 21:06:21"	""	""	""	""	""	""	""	"4.20"
"2024-01-17 21:06:56"	"7.11"	""	""	""	""	""	""	""
"2024-01-17 21:07:33"	""	"6.30"	""	""	""	""	""	""
"2024-01-17 21:07:44"	""	""	""	"2.25"	""	""	""	""
"2024-01-17 21:08:25"	""	""	""	""	"4.27"	""	""	""
"2024-01-17 21:09:22"	""	""	""	""	""	"5.05"	""	""
"2024-01-17 21:10:52"	""	""	""	""	""	""	"5.13"	""
"2024-01-17 21:11:21"	""	""	""	""	""	""	""	"4.15"
"2024-01-17 21:11:56"	"7.11"	""	""	""	""	""	""	""
"2024-01-17 21:12:33"	""	"6.25"	""	""	""	""	""	""
"2024-01-17 21:12:44"	""	""	""	"2.27"	""	""	""	""
"2024-01-17 21:13:25"	""	""	""	""	"4.27"	""	""	""
