"Timestamp  in Local time"	"Soil Moisture ID: 2662[%VWC] @2359-1 MS:Sensor is not configured"	"Soil Moisture ID: 2665[%VWC] @2360-1 MS:Sensor is not configured"	"Soil Moisture ID: 2663[%VWC] @2361-1 MS:Sensor is not configured"	"Soil Moisture ID: 2658[%VWC] @2363-1 MS:Sensor is not configured"	"Soil Moisture ID: 2647[%VWC] @2364-1 MS:Sensor is not configured"	"Soil Moisture ID: 2649[%VWC] @2366-1 MS:Sensor is not configured"	"Soil Moisture ID: 2648[%VWC] @2367-3 MS:Sensor is not configured"	"Soil Moisture ID: 2654[%VWC] @2369-1 MS:Sensor is not configured"	"Soil Moisture ID: 2656[%VWC] @2370-3 MS:Sensor is not configured"	"Soil Moisture ID: 2653[%VWC] @2371-1 MS:Sensor is not configured"	"Soil Moisture ID: 2645[%VWC] @2373-3 MS:Sensor is not configured"	"Soil Moisture ID: 2644[%VWC] @2374-1 MS:Sensor is not configured"	"Soil Moisture ID: 2661[%VWC] @2375-1 MS:Sensor is not configured"	"Soil Moisture ID: 2666[%VWC] @2376-1 MS:Sensor is not configured"	"Soil Moisture ID: 2655[%VWC] @2379-1 MS:Sensor is not configured"	"Soil Moisture ID: 2650[%VWC] @2380-1 MS:Sensor is not configured"
"2023-12-18 22:21:56"	""	""	""	"4.42"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:22:05"	""	""	""	""	""	""	""	""	""	"3.59"	""	""	""	""	""	""
"2023-12-18 22:22:20"	""	""	"4.64"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:22:24"	""	""	""	""	""	""	""	""	"6.86"	""	""	""	""	""	""	""
"2023-12-18 22:22:32"	""	""	""	""	""	"5.64"	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:23:20"	""	""	""	""	""	""	""	"6.06"	""	""	""	""	""	""	""	""
"2023-12-18 22:24:19"	""	""	""	""	""	""	"7.30"	""	""	""	""	""	""	""	""	""
"2023-12-18 22:24:21"	""	""	""	""	""	""	""	""	""	""	""	"6.08"	""	""	""	""
"2023-12-18 22:24:51"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.81"	""	""
"2023-12-18 22:25:13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.35"
"2023-12-18 22:25:32"	""	""	""	""	""	""	""	""	""	""	""	""	"3.71"	""	""	""
"2023-12-18 22:26:02"	""	"5.71"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:26:16"	""	""	""	""	""	""	""	""	""	""	"3.39"	""	""	""	""	""
"2023-12-18 22:26:18"	"8.45"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:26:40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.53"	""
"2023-12-18 22:26:56"	""	""	""	"4.40"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:27:05"	""	""	""	""	""	""	""	""	""	"3.57"	""	""	""	""	""	""
"2023-12-18 22:27:20"	""	""	"4.71"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:27:24"	""	""	""	""	""	""	""	""	"6.72"	""	""	""	""	""	""	""
"2023-12-18 22:27:32"	""	""	""	""	""	"5.64"	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:28:20"	""	""	""	""	""	""	""	"6.13"	""	""	""	""	""	""	""	""
"2023-12-18 22:29:19"	""	""	""	""	""	""	"7.30"	""	""	""	""	""	""	""	""	""
"2023-12-18 22:29:21"	""	""	""	""	""	""	""	""	""	""	""	"6.13"	""	""	""	""
"2023-12-18 22:29:51"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.81"	""	""
"2023-12-18 22:30:13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.45"
"2023-12-18 22:30:32"	""	""	""	""	""	""	""	""	""	""	""	""	"3.69"	""	""	""
"2023-12-18 22:31:02"	""	"5.71"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:31:16"	""	""	""	""	""	""	""	""	""	""	"3.59"	""	""	""	""	""
"2023-12-18 22:31:18"	"8.55"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:31:40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.31"	""
"2023-12-18 22:31:56"	""	""	""	"4.37"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:32:05"	""	""	""	""	""	""	""	""	""	"3.57"	""	""	""	""	""	""
"2023-12-18 22:32:20"	""	""	"4.62"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:32:24"	""	""	""	""	""	""	""	""	"6.86"	""	""	""	""	""	""	""
"2023-12-18 22:32:32"	""	""	""	""	""	"5.57"	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:33:20"	""	""	""	""	""	""	""	"6.08"	""	""	""	""	""	""	""	""
"2023-12-18 22:34:19"	""	""	""	""	""	""	"7.25"	""	""	""	""	""	""	""	""	""
"2023-12-18 22:34:21"	""	""	""	""	""	""	""	""	""	""	""	"6.13"	""	""	""	""
"2023-12-18 22:34:51"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.76"	""	""
"2023-12-18 22:35:13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.37"
"2023-12-18 22:35:32"	""	""	""	""	""	""	""	""	""	""	""	""	"3.69"	""	""	""
"2023-12-18 22:36:02"	""	"5.71"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:36:16"	""	""	""	""	""	""	""	""	""	""	"3.61"	""	""	""	""	""
"2023-12-18 22:36:18"	"8.50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:36:40"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.70"	""
"2023-12-18 22:36:56"	""	""	""	"4.37"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:37:05"	""	""	""	""	""	""	""	""	""	"3.57"	""	""	""	""	""	""
"2023-12-18 22:37:21"	""	""	"4.74"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:37:24"	""	""	""	""	""	""	""	""	"6.86"	""	""	""	""	""	""	""
"2023-12-18 22:37:32"	""	""	""	""	""	"5.59"	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:38:20"	""	""	""	""	""	""	""	"6.18"	""	""	""	""	""	""	""	""
"2023-12-18 22:39:18"	""	""	""	""	""	""	"7.35"	""	""	""	""	""	""	""	""	""
"2023-12-18 22:39:20"	""	""	""	""	""	""	""	""	""	""	""	"6.08"	""	""	""	""
"2023-12-18 22:39:51"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.76"	""	""
"2023-12-18 22:40:13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.45"
"2023-12-18 22:40:31"	""	""	""	""	""	""	""	""	""	""	""	""	"3.69"	""	""	""
"2023-12-18 22:41:02"	""	"5.69"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:41:15"	""	""	""	""	""	""	""	""	""	""	"3.66"	""	""	""	""	""
"2023-12-18 22:41:18"	"8.50"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:41:39"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"12.31"	""
"2023-12-18 22:41:56"	""	""	""	"4.35"	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:42:04"	""	""	""	""	""	""	""	""	""	"3.59"	""	""	""	""	""	""
"2023-12-18 22:42:21"	""	""	"4.71"	""	""	""	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:42:23"	""	""	""	""	""	""	""	""	"6.81"	""	""	""	""	""	""	""
"2023-12-18 22:42:31"	""	""	""	""	""	"5.69"	""	""	""	""	""	""	""	""	""	""
"2023-12-18 22:43:20"	""	""	""	""	""	""	""	"6.13"	""	""	""	""	""	""	""	""
"2023-12-18 22:44:18"	""	""	""	""	""	""	"7.40"	""	""	""	""	""	""	""	""	""
"2023-12-18 22:44:20"	""	""	""	""	""	""	""	""	""	""	""	"6.08"	""	""	""	""
"2023-12-18 22:44:51"	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.76"	""	""
"2023-12-18 22:45:13"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5.49"
"2023-12-18 22:45:31"	""	""	""	""	""	""	""	""	""	""	""	""	"3.71"	""	""	""
"2023-12-18 22:46:02"	""	"5.71"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
