FluorPen ASCII Export File
-----------------------------------
File Name: Untitled - 1
-----------------------------------

time	14:41:26  17.2.2024	14:41:47  17.2.2024	14:42:06  17.2.2024	14:42:23  17.2.2024	14:42:50  17.2.2024	14:43:09  17.2.2024	14:43:32  17.2.2024	14:43:50  17.2.2024	14:44:35  17.2.2024	14:44:55  17.2.2024	14:45:21  17.2.2024	14:45:40  17.2.2024	14:46:45  17.2.2024	14:47:04  17.2.2024	14:47:25  17.2.2024	14:47:58  17.2.2024	14:48:20  17.2.2024	14:48:41  17.2.2024	14:49:02  17.2.2024	14:49:21  17.2.2024	14:49:51  17.2.2024	14:50:08  17.2.2024	14:50:25  17.2.2024	14:50:42  17.2.2024	14:52:10  17.2.2024	14:52:36  17.2.2024	14:52:54  17.2.2024	14:53:12  17.2.2024	14:53:53  17.2.2024	14:54:22  17.2.2024	14:54:44  17.2.2024	14:55:02  17.2.2024	14:55:28  17.2.2024	14:55:49  17.2.2024	14:56:14  17.2.2024	14:56:35  17.2.2024	14:57:33  17.2.2024	14:57:58  17.2.2024	14:58:20  17.2.2024	14:58:38  17.2.2024	14:59:02  17.2.2024	14:59:20  17.2.2024	14:59:37  17.2.2024	14:59:56  17.2.2024	15:00:51  17.2.2024	15:01:14  17.2.2024	15:01:36  17.2.2024	15:01:58  17.2.2024	15:02:57  17.2.2024	15:03:17  17.2.2024	15:03:34  17.2.2024	15:03:55  17.2.2024	15:04:23  17.2.2024	15:04:42  17.2.2024	15:05:01  17.2.2024	15:05:22  17.2.2024	15:06:13  17.2.2024	15:06:35  17.2.2024	15:06:54  17.2.2024	15:07:18  17.2.2024	
Mo	0.383	0.422	0.548	0.475	0.625	0.297	0.356	0.302	0.470	0.543	0.386	0.406	0.765	0.383	0.364	0.642	0.419	0.571	0.430	0.428	0.457	0.506	0.475	0.393	0.331	0.501	0.469	0.646	0.671	0.557	0.821	0.380	0.439	0.373	0.390	0.547	0.376	0.585	0.521	0.523	0.582	0.430	0.451	0.413	0.325	0.464	0.416	0.365	0.281	0.381	0.443	0.373	0.424	0.593	0.356	0.464	0.295	0.360	0.617	0.938	
Area	11484420	8540535	9328395	10546283	23351670	10183258	17477790	10437036	12226373	7773608	10330002	10362174	7011150	10877829	9845733	7841737	44551808	6396852	8951807	9861409	10319669	10873357	8241774	11572617	8625011	5032154	10469157	7088137	6317540	9269168	3907141	8374515	12172040	9653771	8758200	4766575	8900658	10180033	10388618	9674151	8496832	11813777	8940020	10404497	10218179	8735351	10106571	9689608	10844362	11967960	10969482	10557177	9094016	9547538	8004710	9176379	7960459	7302173	7726375	7838465	
Fix Area	25160466	25347346	26072800	22117082	20912554	25806132	25410830	25646816	36181768	27959256	33296446	35749636	17161728	28590082	29928346	20181890	22317814	31655506	27328498	30002614	28042264	28048126	33002620	32348738	23054844	22223966	30918966	23142056	14781625	19359984	9134888	24846524	37030788	28426422	25414936	21827956	23140106	23241446	24199986	26401110	23823170	34750856	27992792	27626866	28548482	23264168	32873026	31500748	29589932	35159128	31591780	28765524	22979098	19649710	25947336	25586618	25256708	25500036	21165090	25242148	
HACH Area	20754644	20691532	20889006	17601262	15867756	21649298	21134002	21558980	30070010	22139490	28192650	30320854	11342960	23924268	25262532	14828103	18060984	25705744	22563690	25266804	22898470	22505348	27678834	27533932	18968008	17538154	25750172	17452284	9647831	14445181	3283122	20629692	31016028	23790608	20839120	16604164	18973272	17678668	18543212	20907330	18296392	29094082	22868998	22772060	24012664	18598354	27679234	26585944	24775126	29860340	26454986	24339700	18632272	14724906	21640510	20751812	21208870	21173210	15931299	17960438	
Sm	532.549	396.405	430.376	576.457	1350.745	452.127	772.260	467.358	394.616	341.592	356.908	333.747	589.222	438.711	379.090	508.774	2230.937	239.951	383.211	379.708	436.184	467.671	284.857	407.415	436.466	273.561	393.666	391.437	629.237	616.506	1073.096	391.589	380.876	394.257	402.047	276.035	451.329	554.921	540.680	447.463	447.531	394.978	380.426	441.823	412.589	451.860	354.194	354.308	423.724	389.544	401.680	419.852	469.223	622.638	359.229	427.086	361.625	331.555	464.884	418.587	
Ss	0.816	0.820	0.741	0.768	0.764	0.927	0.936	0.946	0.714	0.721	0.822	0.768	0.714	0.865	0.861	0.742	0.821	0.707	0.843	0.775	0.767	0.695	0.731	0.826	0.954	0.856	0.773	0.733	0.805	0.769	0.751	0.931	0.736	0.924	0.963	0.775	0.883	0.766	0.779	0.822	0.800	0.818	0.832	0.786	0.929	0.830	0.763	0.837	0.919	0.800	0.729	0.824	0.830	0.744	0.920	0.823	1.020	0.898	0.764	0.628	
N	652.333	483.319	580.939	750.430	1768.485	487.645	825.438	494.211	552.401	473.658	434.058	434.570	825.019	506.907	440.462	685.670	2716.431	339.200	454.518	489.782	568.327	672.989	389.513	493.333	457.304	319.519	508.961	533.836	781.906	801.841	1429.518	420.478	517.414	426.886	417.324	356.043	511.198	724.674	693.744	544.520	559.326	482.792	457.339	562.289	443.886	544.392	463.930	423.386	460.960	486.888	551.318	509.234	565.352	837.430	390.634	518.999	354.535	369.087	608.679	666.792	
Phi_Po	0.830	0.822	0.807	0.802	0.774	0.844	0.841	0.845	0.835	0.796	0.850	0.851	0.672	0.842	0.848	0.742	0.824	0.818	0.831	0.846	0.821	0.807	0.845	0.855	0.829	0.797	0.837	0.761	0.662	0.754	0.384	0.835	0.842	0.841	0.826	0.768	0.826	0.767	0.773	0.797	0.775	0.841	0.821	0.829	0.845	0.806	0.846	0.848	0.842	0.853	0.842	0.850	0.817	0.757	0.838	0.816	0.845	0.836	0.761	0.720	
Psi_o	0.687	0.654	0.594	0.635	0.523	0.724	0.667	0.715	0.664	0.609	0.683	0.688	0.454	0.669	0.687	0.524	0.656	0.596	0.637	0.668	0.649	0.648	0.652	0.675	0.684	0.571	0.637	0.526	0.460	0.572	0.384	0.646	0.677	0.656	0.624	0.576	0.668	0.552	0.594	0.570	0.534	0.648	0.625	0.675	0.698	0.615	0.682	0.695	0.742	0.695	0.677	0.693	0.648	0.559	0.672	0.618	0.699	0.676	0.529	0.411	
Phi_Eo	0.571	0.538	0.479	0.509	0.404	0.611	0.561	0.604	0.555	0.485	0.580	0.586	0.305	0.563	0.582	0.389	0.540	0.488	0.529	0.565	0.533	0.524	0.551	0.577	0.567	0.455	0.533	0.400	0.304	0.431	0.147	0.539	0.569	0.551	0.516	0.442	0.551	0.424	0.459	0.454	0.414	0.545	0.513	0.560	0.590	0.495	0.577	0.589	0.625	0.593	0.570	0.589	0.529	0.423	0.564	0.505	0.590	0.565	0.402	0.296	
Phi_Do	0.170	0.178	0.193	0.198	0.226	0.156	0.159	0.155	0.165	0.204	0.150	0.149	0.328	0.158	0.152	0.258	0.176	0.182	0.169	0.154	0.179	0.193	0.155	0.145	0.171	0.203	0.163	0.239	0.338	0.246	0.616	0.165	0.158	0.159	0.174	0.232	0.174	0.233	0.227	0.203	0.225	0.159	0.179	0.171	0.155	0.194	0.154	0.152	0.158	0.147	0.158	0.150	0.183	0.243	0.162	0.184	0.155	0.164	0.239	0.280	
Phi_Pav	937.621	927.027	934.581	940.426	940.620	927.264	925.734	936.962	937.362	932.797	943.359	941.825	938.539	942.820	940.682	940.204	923.334	926.979	931.695	940.063	938.849	940.287	919.600	937.415	923.510	902.328	937.379	926.077	942.754	945.077	931.979	930.238	938.305	942.760	918.789	914.957	927.739	942.827	945.834	934.947	932.739	944.641	941.816	935.353	938.374	929.478	931.684	933.807	934.510	944.882	934.913	935.512	931.102	939.502	936.015	938.142	921.096	918.742	926.430	937.086	
Pi_Abs	7.298	5.896	3.654	4.340	2.217	11.135	8.339	10.942	5.983	3.491	8.529	8.241	0.814	7.812	8.904	1.745	6.044	3.828	6.030	7.233	5.370	4.340	6.297	8.664	8.282	3.569	5.845	1.971	0.886	2.366	0.112	7.190	6.884	7.806	6.297	2.669	6.935	2.389	2.991	3.417	2.442	6.691	5.209	6.571	9.897	4.421	7.611	8.988	11.834	9.024	6.845	8.978	5.568	2.222	8.187	4.831	10.871	7.984	2.072	0.813	
ABS/RC	1.475	1.483	1.673	1.623	1.691	1.278	1.271	1.251	1.676	1.741	1.431	1.530	2.085	1.373	1.371	1.816	1.477	1.729	1.428	1.525	1.586	1.782	1.619	1.416	1.264	1.466	1.544	1.792	1.878	1.726	3.473	1.286	1.614	1.288	1.256	1.680	1.372	1.702	1.661	1.526	1.614	1.454	1.464	1.535	1.273	1.496	1.548	1.410	1.293	1.465	1.631	1.426	1.475	1.777	1.298	1.489	1.161	1.332	1.722	2.212	
TRo/RC	1.225	1.219	1.350	1.302	1.309	1.079	1.069	1.057	1.400	1.387	1.216	1.302	1.400	1.155	1.162	1.348	1.218	1.414	1.186	1.290	1.303	1.439	1.367	1.211	1.048	1.168	1.293	1.364	1.243	1.301	1.332	1.074	1.358	1.083	1.038	1.290	1.133	1.306	1.283	1.217	1.250	1.222	1.202	1.273	1.076	1.205	1.310	1.195	1.088	1.250	1.373	1.213	1.205	1.345	1.087	1.215	0.980	1.113	1.309	1.593	
ETo/RC	0.842	0.797	0.802	0.826	0.684	0.781	0.713	0.756	0.930	0.844	0.830	0.896	0.635	0.773	0.798	0.706	0.798	0.843	0.756	0.862	0.846	0.933	0.892	0.818	0.717	0.667	0.823	0.717	0.571	0.744	0.511	0.693	0.919	0.710	0.648	0.742	0.756	0.721	0.762	0.694	0.668	0.792	0.751	0.859	0.751	0.741	0.893	0.830	0.807	0.869	0.930	0.840	0.781	0.752	0.731	0.751	0.685	0.753	0.693	0.655	
DIo/RC	0.250	0.263	0.323	0.321	0.382	0.199	0.202	0.194	0.276	0.355	0.214	0.228	0.685	0.217	0.209	0.468	0.260	0.316	0.242	0.235	0.283	0.343	0.252	0.205	0.217	0.298	0.251	0.429	0.635	0.425	2.141	0.212	0.256	0.205	0.218	0.390	0.239	0.396	0.378	0.309	0.364	0.231	0.262	0.262	0.197	0.291	0.238	0.215	0.205	0.216	0.258	0.213	0.270	0.432	0.210	0.273	0.180	0.219	0.412	0.619	
