sitio,tratamiento,fecha_hora,lamina_mm
rio_claro,T3,2023-01-03 00:00:00,4.16666666666667
rio_claro,T4,2023-01-03 00:00:00,2.08333333333334
rio_claro,T1,2023-01-18 00:00:00,68.7500000000001
rio_claro,T2,2023-01-18 00:00:00,52.0833333333333
rio_claro,T3,2023-01-18 00:00:00,33.3333333333333
rio_claro,T4,2023-01-18 00:00:00,12.5
rio_claro,T1,2023-02-17 00:00:00,68.7499989
rio_claro,T2,2023-02-17 00:00:00,54.1666658
rio_claro,T3,2023-02-17 00:00:00,54.1666658
rio_claro,T4,2023-02-17 00:00:00,43.7499993
rio_claro,T1,2023-02-27 00:00:00,8.3333332
rio_claro,T2,2023-02-27 00:00:00,8.3333332
rio_claro,T3,2023-02-27 00:00:00,10.4166665
rio_claro,T4,2023-02-27 00:00:00,12.4999998
rio_claro,T1,2023-03-14 00:00:00,33.3333328
rio_claro,T2,2023-03-14 00:00:00,18.7499997
rio_claro,T3,2023-03-14 00:00:00,10.4166665
rio_claro,T4,2023-03-14 00:00:00,6.2499999
rio_claro,T1,2023-03-29 00:00:00,20.833333
rio_claro,T2,2023-03-29 00:00:00,12.4999998
rio_claro,T3,2023-03-29 00:00:00,8.3333332
rio_claro,T4,2023-03-29 00:00:00,6.2499999
rio_claro,T1,2023-04-13 00:00:00,0
rio_claro,T2,2023-04-13 00:00:00,4.1666666
rio_claro,T3,2023-04-13 00:00:00,4.1666666
rio_claro,T4,2023-04-13 00:00:00,0
